Label,Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeEducation,AgeMoneyly,IntoAge,Satisfaction,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
0,1,2,2,820,3,3,4,2,1,2,3,3,1,26,3,2,26,14,3,0,4.25531914893617,1069,21,10,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,6,3,302,4,2,4,2,6,2,3,4,0,23,2,3,19,7,12,8,6.666666666666667,394,22,12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,2,3,2031,1,3,3,2,5,2,3,1,0,24,2,2,22,6,4,14,7.142857142857143,1348,18,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,24,3,1173,4,3,2,2,8,2,4,4,0,6,2,3,4,3,1,2,12.5,449,18,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,2,3,408,4,1,2,2,5,2,3,4,1,13,3,3,4,1,1,2,5.882352941176471,107,38,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,2,4,1212,2,3,2,2,5,2,3,4,3,5,2,3,0,0,0,0,10.0,324,35,8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,21,4,1929,1,1,3,2,6,2,3,3,1,10,1,3,3,2,1,2,10.256410256410257,147,29,7,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,27,1,856,3,2,1,2,1,2,3,4,0,6,3,2,6,5,1,1,2.857142857142857,146,29,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,9,3,206,2,3,2,2,8,2,3,3,1,20,2,1,17,9,0,15,6.666666666666667,156,25,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,7,3,1362,1,4,1,2,2,2,3,4,1,17,2,2,15,7,6,13,8.333333333333334,515,19,6,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,1,1,449,3,3,2,2,0,2,3,4,1,6,0,3,5,4,1,4,3.7037037037037037,705,21,9,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1,12,4,648,2,2,1,2,1,2,3,3,1,1,2,4,1,0,0,0,13.333333333333334,135,29,6,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,7,3,1114,4,3,2,2,0,2,3,3,1,4,3,3,3,2,0,2,9.090909090909092,391,29,9,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,2,4,721,4,2,3,2,1,2,3,1,0,20,4,3,20,7,11,10,10.256410256410257,233,19,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,8,2,1015,2,4,1,2,0,2,3,3,3,9,4,2,8,7,1,7,6.666666666666667,1522,21,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,2,3,1703,3,4,4,2,1,2,3,2,1,9,2,3,8,7,6,7,6.818181818181818,716,35,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,8,3,56,4,3,3,2,1,2,3,4,0,9,0,3,9,8,1,7,11.11111111111111,969,18,11,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,10,3,1028,2,3,4,2,1,2,4,1,1,3,4,2,3,2,1,2,8.571428571428571,335,32,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,16,4,394,1,3,2,2,2,2,3,4,1,5,2,3,3,2,0,2,15.384615384615385,273,21,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,2,1,1038,1,1,4,2,1,2,3,4,1,33,3,3,32,14,6,9,1.9230769230769231,381,19,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,4,4,1502,1,2,2,2,8,2,3,4,0,8,5,3,5,4,0,2,12.121212121212121,232,25,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,9,3,1188,1,1,3,2,8,2,3,2,0,7,2,2,4,3,1,3,6.976744186046512,124,36,6,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,4,5,1644,3,2,4,2,2,2,4,2,1,23,3,3,2,2,2,2,10.416666666666666,633,25,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,5,3,1267,2,3,2,2,7,2,3,3,1,26,5,3,22,9,3,10,6.818181818181818,1241,18,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,10,4,1854,3,3,3,2,3,2,4,2,2,10,1,2,6,3,3,3,9.523809523809524,209,32,8,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,4,4,523,3,3,3,2,9,2,3,1,1,6,3,3,3,2,1,2,11.764705882352942,576,28,7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,3,1331,4,3,2,2,1,2,3,1,0,3,2,4,3,2,2,2,9.67741935483871,222,28,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,8,4,874,1,4,4,2,2,2,4,3,1,10,2,2,3,2,0,2,9.090909090909092,256,34,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,17,3,992,4,3,3,2,1,2,3,4,0,10,2,3,10,8,6,0,9.090909090909092,1585,23,11,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,1,17,4,1405,4,3,3,2,1,2,3,4,0,8,2,3,8,2,7,7,14.814814814814815,266,19,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,9,3,1344,4,3,4,2,0,2,3,4,1,10,0,2,9,7,1,6,8.823529411764707,750,24,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,2,1,1513,4,3,2,2,0,2,3,3,3,4,3,3,3,2,0,2,3.4482758620689653,328,25,9,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,24,3,986,2,4,2,2,4,2,3,4,0,22,2,2,1,0,0,0,7.5,1319,18,8,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,5,4,1651,2,3,1,2,4,2,3,3,2,9,6,3,3,2,0,2,11.11111111111111,667,27,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2,3,49,4,3,4,2,1,2,3,1,0,2,3,3,2,2,2,2,8.571428571428571,172,33,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1,4,1,1106,4,3,4,2,1,2,3,2,1,7,3,4,7,7,5,6,4.0,442,18,10,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,18,1,923,4,3,4,2,1,2,3,1,0,1,3,2,1,0,0,0,4.761904761904762,384,20,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,1,24,3,1928,3,4,1,2,1,2,3,4,0,1,3,3,1,0,0,0,10.344827586206897,150,28,8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,1,1,3,950,4,3,1,2,1,2,3,2,1,15,3,3,15,12,5,11,7.894736842105263,1072,23,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,2,4,343,3,3,3,2,0,2,4,4,0,20,1,3,19,6,11,8,10.256410256410257,841,19,10,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,15,2,1666,3,2,3,2,1,2,4,1,1,14,3,3,14,10,6,11,4.651162790697675,818,29,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,2,1,1992,4,3,3,2,6,2,3,3,1,7,2,2,2,2,0,2,4.0,477,18,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,1,10,4,131,4,3,3,2,0,2,3,3,0,38,1,2,37,10,1,8,6.896551724137931,717,20,10,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,14,2,936,3,2,3,2,7,2,3,1,0,10,6,3,5,4,0,3,4.761904761904762,297,32,7,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,2,1,198,2,2,4,2,0,2,3,4,0,6,3,3,5,3,1,2,3.3333333333333335,181,24,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,9,4,2008,2,3,3,2,1,2,3,2,0,10,5,3,10,7,0,8,11.428571428571429,436,25,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,1,24,3,1604,3,3,2,2,1,2,3,3,3,1,3,3,1,1,0,0,10.714285714285714,258,27,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,10,3,1403,4,2,4,2,1,2,3,4,0,6,3,3,6,2,4,4,11.11111111111111,427,21,12,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,10,2,733,4,3,1,2,1,2,4,3,2,9,4,2,9,7,1,7,7.407407407407407,977,18,8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,4,1,1815,3,3,3,2,0,2,3,4,1,23,3,4,22,14,13,5,2.4390243902439024,764,18,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1,2,5,1572,3,2,4,2,0,2,3,2,1,34,4,3,33,7,1,9,9.433962264150944,383,19,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,25,2,652,1,2,4,2,4,2,3,4,0,9,3,3,3,2,0,2,5.714285714285714,210,26,9,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,7,3,1693,4,3,4,2,1,2,4,3,0,7,5,3,7,7,5,7,11.538461538461538,296,19,11,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,24,1,1736,4,3,4,2,2,2,4,4,0,9,3,2,5,4,1,4,3.225806451612903,506,22,12,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,1,11,2,1033,1,1,2,2,5,2,3,1,0,15,2,1,1,0,0,0,5.405405405405405,129,22,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,22,3,1900,4,3,4,2,3,2,3,2,1,24,3,3,22,17,4,7,6.25,1073,24,10,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,12,3,174,3,3,4,2,4,2,3,4,0,16,3,3,2,2,2,1,6.0,552,34,11,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,8,3,1937,4,2,2,2,1,2,3,3,1,20,3,3,20,11,0,7,7.894736842105263,112,18,9,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,22,3,1004,1,3,3,2,4,2,3,2,0,7,2,3,5,2,0,1,10.0,213,23,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,1,4,996,4,3,4,2,3,2,3,4,2,8,2,3,5,3,0,2,8.88888888888889,151,37,12,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,9,3,1813,1,3,3,2,4,2,3,3,0,7,2,2,3,2,1,2,6.976744186046512,170,36,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,10,3,1143,4,3,2,2,0,2,3,4,2,8,2,2,7,5,1,1,10.344827586206897,340,21,10,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,2,2,981,3,3,3,2,6,2,3,3,1,22,3,4,17,13,15,2,3.7735849056603774,840,31,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,3,2,1509,3,2,1,2,4,2,4,1,1,10,3,3,3,2,1,2,4.081632653061225,195,39,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,4,3,1827,3,2,2,2,8,2,3,3,1,28,4,3,22,11,14,10,6.382978723404255,439,19,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,9,3,1707,3,4,3,2,1,2,3,4,1,5,1,3,5,3,0,4,12.5,733,19,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,9,4,200,3,3,1,2,2,2,4,4,1,7,2,3,5,0,1,4,9.75609756097561,163,34,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,4,1,467,2,3,3,2,3,2,3,1,0,5,3,3,0,0,0,0,2.127659574468085,189,42,6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,1,4,2,330,3,3,2,2,2,2,3,1,1,6,5,3,4,3,1,2,6.25,368,26,6,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,1,3,1952,3,3,1,2,0,2,3,4,0,8,6,2,7,7,7,6,11.538461538461538,330,18,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,1,4,100,3,2,1,2,0,2,3,2,0,16,2,3,15,13,2,8,11.428571428571429,246,19,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,18,3,194,1,3,3,2,1,2,3,3,0,5,4,2,5,4,0,4,10.0,263,25,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,29,4,1568,3,3,2,2,3,2,3,2,1,9,3,3,4,2,1,3,13.333333333333334,925,21,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,7,4,949,2,3,4,2,2,2,3,3,0,8,6,3,6,2,0,1,11.11111111111111,389,28,9,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,5,3,456,4,2,3,2,1,2,3,3,3,10,2,3,10,9,1,2,10.0,407,20,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,3,3,1478,4,1,1,2,3,2,3,4,0,15,2,3,13,9,3,12,8.823529411764707,139,19,9,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,8,4,1138,4,2,2,2,6,2,3,2,1,22,3,3,9,8,2,3,8.16326530612245,535,27,8,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,19,4,1871,4,3,4,2,8,2,3,2,3,7,2,3,2,2,2,2,10.256410256410257,300,32,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,6,3,1866,1,2,3,2,7,2,3,4,0,21,2,3,16,12,6,14,6.976744186046512,901,22,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,29,1,473,1,3,3,2,3,2,4,2,1,15,3,1,0,0,0,0,2.0833333333333335,781,33,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,10,2,599,4,3,4,2,7,2,3,4,0,16,3,3,14,3,1,10,4.878048780487805,455,25,12,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,1,4,2027,1,3,4,2,9,2,3,2,3,4,3,4,2,2,2,2,13.793103448275861,495,25,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,1,3,1303,4,3,2,2,1,2,3,4,0,2,3,2,2,2,2,1,12.0,251,23,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,26,2,1605,2,2,3,2,1,2,3,2,0,4,2,2,4,2,1,3,9.090909090909092,255,18,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,18,5,1842,4,4,1,2,0,2,3,3,0,2,4,3,1,0,0,0,16.129032258064516,381,29,8,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,10,4,396,3,3,1,2,9,2,3,4,0,22,4,3,3,2,1,2,8.16326530612245,1142,27,8,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0,1,1,1,2000,3,3,2,2,0,2,3,1,2,14,3,1,13,8,5,12,2.127659574468085,763,33,6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,23,4,60,2,3,3,2,0,2,4,3,0,10,2,3,9,5,8,7,11.764705882352942,403,24,8,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,1,4,1922,2,3,3,2,4,2,3,3,0,12,3,3,4,2,0,3,8.88888888888889,359,33,8,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,16,3,1641,3,3,4,2,6,2,3,4,0,18,2,2,4,2,3,3,7.5,595,22,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,1,28,3,1317,4,3,1,2,4,2,3,2,0,25,2,3,3,2,1,2,6.0,1012,25,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,25,4,1617,3,3,1,2,1,2,3,4,1,10,3,2,9,6,1,4,8.16326530612245,196,39,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,4,1,385,1,3,2,2,3,2,3,1,2,28,4,2,10,4,1,6,2.0,1148,22,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,1,1,3,350,1,3,3,2,0,2,3,4,2,5,3,3,4,2,1,2,12.0,587,20,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,4,4,1293,4,2,4,2,3,2,3,4,0,23,3,4,21,7,15,17,9.30232558139535,475,20,12,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,2,3,834,2,2,3,2,1,2,3,4,0,1,3,3,1,0,0,0,6.666666666666667,101,44,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,2,3,1281,3,3,1,2,0,2,3,4,0,4,3,3,3,2,0,2,8.823529411764707,400,30,8,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,26,4,299,3,2,1,2,5,2,3,3,0,9,5,2,6,3,0,1,13.333333333333334,446,21,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,5,3,485,4,3,3,2,1,2,3,2,0,1,2,3,1,0,0,0,9.090909090909092,259,32,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,3,2,847,3,3,4,2,0,2,3,3,1,4,1,1,3,2,0,2,5.882352941176471,329,30,10,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,10,5,1618,2,3,1,2,2,2,3,4,3,10,3,3,7,7,7,7,12.820512820512821,413,29,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1,8,4,454,2,1,1,2,1,2,3,4,0,7,4,2,7,7,0,7,13.793103448275861,73,22,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,6,4,691,2,1,4,2,1,2,3,2,0,17,3,3,17,11,11,8,11.428571428571429,189,18,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,1,23,3,590,2,3,1,2,9,2,3,3,3,11,2,3,3,2,0,2,8.823529411764707,877,23,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,1,5,3,197,4,3,1,2,5,2,3,4,1,8,3,3,3,2,2,2,10.0,320,22,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,1,3,300,3,3,3,2,0,2,3,4,0,7,1,2,6,2,1,5,10.344827586206897,212,22,10,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,2,3,606,4,3,2,2,0,2,3,2,1,9,3,4,8,7,3,7,6.666666666666667,320,36,8,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,25,4,911,1,3,4,2,1,2,4,3,0,1,2,1,1,0,0,1,12.5,262,31,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,1,9,3,377,4,3,4,2,1,2,4,4,1,5,3,2,5,2,0,4,10.714285714285714,221,23,12,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,5,2,591,2,3,3,2,4,2,3,4,1,8,4,3,2,2,2,0,4.761904761904762,149,34,9,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,2,4,825,4,3,2,2,7,2,3,4,0,40,2,3,31,15,13,8,6.896551724137931,995,18,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,1,2,4,1862,3,2,2,2,7,2,3,3,0,7,3,2,2,2,2,2,12.5,619,25,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,15,1,582,2,3,3,2,7,2,3,4,0,15,2,4,7,6,7,7,3.0303030303030303,1237,18,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,3,3,1863,1,4,1,2,2,2,3,4,1,25,5,3,19,17,2,8,6.521739130434782,1150,21,6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,20,3,1812,3,3,4,2,2,2,3,4,1,7,6,3,2,1,2,2,7.6923076923076925,317,32,11,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,7,4,1484,3,3,2,2,3,2,3,2,2,29,3,3,8,7,0,7,8.16326530612245,640,20,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,21,3,1938,4,3,4,2,4,2,3,3,1,29,2,2,1,0,0,0,5.172413793103448,924,29,11,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,2,1,875,2,3,4,2,5,2,3,4,0,8,2,3,2,1,2,2,2.380952380952381,179,34,10,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,1,29,1,282,2,3,1,2,7,2,3,2,0,17,2,3,1,0,0,0,2.6315789473684212,526,21,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,22,2,492,3,2,3,2,2,2,3,1,2,8,6,3,6,4,1,0,5.0,319,32,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
