Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label,IntoAge,Satisfaction,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
1,2,1,198,2,2,4,2,0,2,3,4,0,6,3,3,5,3,1,2,0,24,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,9,4,2008,2,3,3,2,1,2,3,2,0,10,5,3,10,7,0,8,0,25,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,24,3,1604,3,3,2,2,1,2,3,3,3,1,3,3,1,1,0,0,1,27,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,10,3,1403,4,2,4,2,1,2,3,4,0,6,3,3,6,2,4,4,0,21,12,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,10,2,733,4,3,1,2,1,2,4,3,2,9,4,2,9,7,1,7,0,18,8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,4,1,1815,3,3,3,2,0,2,3,4,1,23,3,4,22,14,13,5,0,18,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,2,5,1572,3,2,4,2,0,2,3,2,1,34,4,3,33,7,1,9,1,19,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,25,2,652,1,2,4,2,4,2,3,4,0,9,3,3,3,2,0,2,0,26,9,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,7,3,1693,4,3,4,2,1,2,4,3,0,7,5,3,7,7,5,7,0,19,11,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,24,1,1736,4,3,4,2,2,2,4,4,0,9,3,2,5,4,1,4,0,22,12,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,11,2,1033,1,1,2,2,5,2,3,1,0,15,2,1,1,0,0,0,1,22,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,22,3,1900,4,3,4,2,3,2,3,2,1,24,3,3,22,17,4,7,0,24,10,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,12,3,174,3,3,4,2,4,2,3,4,0,16,3,3,2,2,2,1,0,34,11,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,8,3,1937,4,2,2,2,1,2,3,3,1,20,3,3,20,11,0,7,0,18,9,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,22,3,1004,1,3,3,2,4,2,3,2,0,7,2,3,5,2,0,1,1,23,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,4,996,4,3,4,2,3,2,3,4,2,8,2,3,5,3,0,2,0,37,12,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,9,3,1813,1,3,3,2,4,2,3,3,0,7,2,2,3,2,1,2,0,36,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,10,3,1143,4,3,2,2,0,2,3,4,2,8,2,2,7,5,1,1,0,21,10,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2,2,981,3,3,3,2,6,2,3,3,1,22,3,4,17,13,15,2,0,31,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,3,2,1509,3,2,1,2,4,2,4,1,1,10,3,3,3,2,1,2,0,39,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,4,3,1827,3,2,2,2,8,2,3,3,1,28,4,3,22,11,14,10,0,19,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,9,3,1707,3,4,3,2,1,2,3,4,1,5,1,3,5,3,0,4,0,19,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,9,4,200,3,3,1,2,2,2,4,4,1,7,2,3,5,0,1,4,0,34,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,4,1,467,2,3,3,2,3,2,3,1,0,5,3,3,0,0,0,0,0,42,6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,4,2,330,3,3,2,2,2,2,3,1,1,6,5,3,4,3,1,2,0,26,6,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1,3,1952,3,3,1,2,0,2,3,4,0,8,6,2,7,7,7,6,0,18,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,1,4,100,3,2,1,2,0,2,3,2,0,16,2,3,15,13,2,8,0,19,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,18,3,194,1,3,3,2,1,2,3,3,0,5,4,2,5,4,0,4,0,25,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,29,4,1568,3,3,2,2,3,2,3,2,1,9,3,3,4,2,1,3,0,21,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,7,4,949,2,3,4,2,2,2,3,3,0,8,6,3,6,2,0,1,0,28,9,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,5,3,456,4,2,3,2,1,2,3,3,3,10,2,3,10,9,1,2,0,20,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,3,3,1478,4,1,1,2,3,2,3,4,0,15,2,3,13,9,3,12,0,19,9,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,8,4,1138,4,2,2,2,6,2,3,2,1,22,3,3,9,8,2,3,0,27,8,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,19,4,1871,4,3,4,2,8,2,3,2,3,7,2,3,2,2,2,2,0,32,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,6,3,1866,1,2,3,2,7,2,3,4,0,21,2,3,16,12,6,14,0,22,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,29,1,473,1,3,3,2,3,2,4,2,1,15,3,1,0,0,0,0,0,33,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,10,2,599,4,3,4,2,7,2,3,4,0,16,3,3,14,3,1,10,0,25,12,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,4,2027,1,3,4,2,9,2,3,2,3,4,3,4,2,2,2,2,1,25,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,3,1303,4,3,2,2,1,2,3,4,0,2,3,2,2,2,2,1,0,23,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,26,2,1605,2,2,3,2,1,2,3,2,0,4,2,2,4,2,1,3,0,18,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,18,5,1842,4,4,1,2,0,2,3,3,0,2,4,3,1,0,0,0,1,29,8,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,10,4,396,3,3,1,2,9,2,3,4,0,22,4,3,3,2,1,2,0,27,8,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,1,1,2000,3,3,2,2,0,2,3,1,2,14,3,1,13,8,5,12,0,33,6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,23,4,60,2,3,3,2,0,2,4,3,0,10,2,3,9,5,8,7,0,24,8,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,4,1922,2,3,3,2,4,2,3,3,0,12,3,3,4,2,0,3,0,33,8,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,16,3,1641,3,3,4,2,6,2,3,4,0,18,2,2,4,2,3,3,0,22,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,28,3,1317,4,3,1,2,4,2,3,2,0,25,2,3,3,2,1,2,0,25,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,25,4,1617,3,3,1,2,1,2,3,4,1,10,3,2,9,6,1,4,0,39,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,4,1,385,1,3,2,2,3,2,3,1,2,28,4,2,10,4,1,6,0,22,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,3,350,1,3,3,2,0,2,3,4,2,5,3,3,4,2,1,2,0,20,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,4,4,1293,4,2,4,2,3,2,3,4,0,23,3,4,21,7,15,17,0,20,12,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,2,3,834,2,2,3,2,1,2,3,4,0,1,3,3,1,0,0,0,0,44,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,2,3,1281,3,3,1,2,0,2,3,4,0,4,3,3,3,2,0,2,0,30,8,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,26,4,299,3,2,1,2,5,2,3,3,0,9,5,2,6,3,0,1,1,21,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,5,3,485,4,3,3,2,1,2,3,2,0,1,2,3,1,0,0,0,1,32,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,3,2,847,3,3,4,2,0,2,3,3,1,4,1,1,3,2,0,2,0,30,10,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,10,5,1618,2,3,1,2,2,2,3,4,3,10,3,3,7,7,7,7,0,29,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,8,4,454,2,1,1,2,1,2,3,4,0,7,4,2,7,7,0,7,1,22,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,6,4,691,2,1,4,2,1,2,3,2,0,17,3,3,17,11,11,8,0,18,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,23,3,590,2,3,1,2,9,2,3,3,3,11,2,3,3,2,0,2,1,23,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,5,3,197,4,3,1,2,5,2,3,4,1,8,3,3,3,2,2,2,0,22,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,3,300,3,3,3,2,0,2,3,4,0,7,1,2,6,2,1,5,1,22,10,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,2,3,606,4,3,2,2,0,2,3,2,1,9,3,4,8,7,3,7,0,36,8,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,25,4,911,1,3,4,2,1,2,4,3,0,1,2,1,1,0,0,1,1,31,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,9,3,377,4,3,4,2,1,2,4,4,1,5,3,2,5,2,0,4,0,23,12,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,5,2,591,2,3,3,2,4,2,3,4,1,8,4,3,2,2,2,0,0,34,9,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,2,4,825,4,3,2,2,7,2,3,4,0,40,2,3,31,15,13,8,1,18,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,2,4,1862,3,2,2,2,7,2,3,3,0,7,3,2,2,2,2,2,1,25,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,15,1,582,2,3,3,2,7,2,3,4,0,15,2,4,7,6,7,7,1,18,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,3,3,1863,1,4,1,2,2,2,3,4,1,25,5,3,19,17,2,8,0,21,6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,20,3,1812,3,3,4,2,2,2,3,4,1,7,6,3,2,1,2,2,0,32,11,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,7,4,1484,3,3,2,2,3,2,3,2,2,29,3,3,8,7,0,7,0,20,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,21,3,1938,4,3,4,2,4,2,3,3,1,29,2,2,1,0,0,0,0,29,11,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,2,1,875,2,3,4,2,5,2,3,4,0,8,2,3,2,1,2,2,0,34,10,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,29,1,282,2,3,1,2,7,2,3,2,0,17,2,3,1,0,0,0,1,21,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,22,2,492,3,2,3,2,2,2,3,1,2,8,6,3,6,4,1,0,1,32,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1,2,1927,3,2,4,2,1,2,3,3,1,7,2,3,7,7,0,7,0,21,10,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,2,4,1847,4,3,2,2,4,2,4,4,1,15,2,3,1,0,0,0,0,21,10,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,2,2,1804,2,3,4,2,2,2,3,3,1,15,6,3,7,7,1,7,0,20,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,8,2,1453,1,3,4,2,1,2,3,1,1,13,5,3,13,7,9,9,0,18,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,14,2,1598,4,3,1,2,1,2,3,3,1,5,2,3,5,4,1,2,0,35,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,10,4,1853,4,3,4,2,8,2,3,3,0,4,2,4,0,0,0,0,0,28,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,2,2,1355,2,3,1,2,3,2,3,4,1,11,3,3,7,7,1,7,0,27,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,7,3,730,3,4,3,2,3,2,3,3,0,32,3,3,5,1,1,3,0,21,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,8,4,526,3,3,3,2,4,2,3,4,0,8,3,3,5,2,0,2,0,35,10,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,24,3,1252,3,2,1,2,1,2,3,2,0,10,2,3,10,9,1,8,0,21,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,18,4,407,3,4,4,2,4,2,3,4,2,4,2,3,1,0,0,0,0,32,11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,29,4,1225,4,3,4,2,1,2,4,2,0,20,3,3,20,11,13,17,0,24,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,29,3,1465,2,3,4,2,4,2,3,4,2,10,4,4,3,1,1,2,0,35,10,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,18,3,550,3,3,3,2,2,2,3,3,1,19,5,2,10,7,0,8,0,27,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,5,3,399,4,3,2,2,1,2,3,3,1,2,5,2,2,2,2,2,0,29,9,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,5,3,434,3,3,2,2,1,2,3,2,0,4,2,2,4,3,1,2,0,23,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,10,3,634,3,3,3,2,3,2,3,3,1,18,4,3,1,0,0,0,0,20,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,2,1638,4,2,3,2,3,2,3,4,1,10,6,4,5,4,0,2,0,28,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,5,3,1749,1,3,3,2,1,2,3,3,1,6,3,3,5,2,0,2,0,25,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,4,998,3,4,2,2,1,2,3,1,1,6,2,3,6,5,1,2,0,27,6,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,2,1792,3,3,2,2,1,2,3,3,3,6,2,2,5,3,2,3,1,38,8,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,16,3,1758,1,3,1,2,2,2,4,3,0,11,2,2,0,0,0,0,1,22,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,16,3,1529,4,2,2,2,1,2,3,4,0,11,3,1,11,8,3,3,0,24,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,19,2,952,3,2,2,2,1,2,3,3,3,1,2,3,1,0,0,0,1,24,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,2,3,1671,4,3,2,2,0,2,3,3,2,10,4,2,9,5,1,6,0,22,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,16,3,1947,3,3,3,2,1,2,3,3,0,5,3,2,5,3,1,4,0,23,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,6,5,231,3,3,3,2,3,2,4,1,0,8,2,3,5,4,1,4,0,24,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,9,2,1595,4,2,4,2,8,2,4,4,0,24,2,3,1,0,0,1,0,18,12,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,15,3,1052,1,3,3,2,7,2,3,2,1,9,3,2,1,0,0,0,1,27,6,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,3,902,4,3,4,2,4,2,3,2,1,12,2,2,5,2,2,2,0,31,10,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,10,3,1239,2,2,2,2,7,2,3,2,1,7,2,4,5,1,1,3,0,33,6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,10,4,1880,2,2,3,2,1,2,3,1,1,10,4,3,10,9,1,7,0,26,6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,24,3,632,4,3,4,2,0,2,3,3,2,3,3,3,2,2,2,1,0,21,11,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1,4,2026,3,3,3,2,1,2,4,1,1,13,2,2,13,12,1,9,0,43,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,21,2,900,3,3,4,2,5,2,3,2,1,10,3,3,5,4,0,0,0,27,9,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1,2,1,2,3,4,2,8,2,3,1,0,8,0,1,6,4,0,5,1,33,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,2,3,1032,3,2,4,2,3,2,3,1,0,30,4,3,5,3,4,3,0,29,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,7,4,1833,1,3,1,2,2,2,3,4,2,9,3,3,3,2,2,2,0,22,6,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,27,3,1797,3,3,4,2,1,2,3,4,0,10,2,3,10,7,7,7,1,25,11,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,3,4,1177,1,4,4,2,1,2,4,2,1,8,2,3,8,7,0,7,0,18,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,10,4,277,4,3,3,2,1,2,3,4,1,5,4,4,5,3,2,0,0,29,11,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,9,2,1193,3,3,1,2,1,2,4,3,0,1,4,3,1,1,0,0,0,18,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,5,3,228,2,3,4,2,2,2,3,3,1,12,2,3,10,9,7,4,0,18,9,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,16,2,1340,3,3,3,2,9,2,3,2,1,6,0,3,4,2,0,0,0,34,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,7,4,102,1,3,3,2,4,2,3,1,0,16,3,4,5,2,0,2,0,21,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,29,2,547,1,3,3,2,2,2,3,2,1,19,3,3,5,4,0,2,0,23,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,4,1522,1,2,1,2,6,2,3,3,0,11,2,1,9,7,0,7,1,18,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,4,2,1003,4,3,4,2,1,2,3,3,0,9,0,3,9,0,0,7,0,38,11,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,4,2,240,3,3,1,2,4,2,3,1,1,9,3,4,5,4,0,3,0,36,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1,4,780,4,3,4,2,1,2,3,3,0,10,2,2,10,9,7,8,1,23,11,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,26,3,1387,3,2,1,2,1,2,3,3,1,5,0,3,5,3,0,4,0,23,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,662,3,3,1,2,3,2,3,4,0,8,3,2,0,0,0,0,0,30,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,29,4,2019,1,3,4,2,2,2,3,2,2,16,3,2,9,8,0,0,0,36,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,5,2,304,4,3,2,2,8,2,3,4,0,16,3,4,13,11,3,7,0,20,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,20,4,1092,1,3,4,2,4,2,4,4,1,14,6,3,11,10,11,1,0,26,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
